date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:34	125990/125990	---M--	200	added ('OK')	image/jpeg	etag:%224319-1ec26-4dc68d2f6d6b8%22	http://culsc.sa.utoronto.ca/images3/photos/33.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/33.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:35	145853/145853	---M--	200	added ('OK')	image/jpeg	etag:%22782ee-239bd-4dc68d2f788eb%22	http://culsc.sa.utoronto.ca/images3/photos/32.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/32.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:36	9346/9346	---M--	200	added ('OK')	image/jpeg	etag:%22111be-2482-4dc691ec7527c%22	http://culsc.sa.utoronto.ca/images3/thumbs/35.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/35.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:38	10625/10625	---M--	200	added ('OK')	image/jpeg	etag:%22111bf-2981-4dc691ec95553%22	http://culsc.sa.utoronto.ca/images3/thumbs/36.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/36.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:38	101563/101563	---M--	200	added ('OK')	image/jpeg	etag:%22782ef-18cbb-4dc68d3101d3b%22	http://culsc.sa.utoronto.ca/images3/photos/34.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/34.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:39	85149/85149	---M--	200	added ('OK')	image/jpeg	etag:%22431a-14c9d-4dc68d3149892%22	http://culsc.sa.utoronto.ca/images3/photos/35.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/35.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:40	10906/10906	---M--	200	added ('OK')	image/jpeg	etag:%221a310-2a9a-4dc691ecbd5f3%22	http://culsc.sa.utoronto.ca/images3/thumbs/37.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/37.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:42	10506/10506	---M--	200	added ('OK')	image/jpeg	etag:%22111c1-290a-4dc691ece6998%22	http://culsc.sa.utoronto.ca/images3/thumbs/38.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/38.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:57	137189/137189	---M--	200	added ('OK')	image/jpeg	etag:%22782f0-217e5-4dc68d3363bf6%22	http://culsc.sa.utoronto.ca/images3/photos/36.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/36.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:57	119544/119544	---M--	200	added ('OK')	image/jpeg	etag:%22431b-1d2f8-4dc68d33acf07%22	http://culsc.sa.utoronto.ca/images3/photos/37.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/37.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:58	119555/119555	---M--	200	added ('OK')	image/jpeg	etag:%22782f1-1d303-4dc68d34e276a%22	http://culsc.sa.utoronto.ca/images3/photos/38.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/38.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:58	9745/9745	---M--	200	added ('OK')	image/jpeg	etag:%221a311-2611-4dc691ed07976%22	http://culsc.sa.utoronto.ca/images3/thumbs/39.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/39.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:59	102518/102518	---M--	200	added ('OK')	image/jpeg	etag:%22620f-19076-4dc68d367881a%22	http://culsc.sa.utoronto.ca/images3/photos/39.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/39.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:04:59	9754/9754	---M--	200	added ('OK')	image/jpeg	etag:%221dff4-261a-4dc691ed2dc8b%22	http://culsc.sa.utoronto.ca/images3/thumbs/40.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/40.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:00	10027/10027	---M--	200	added ('OK')	image/jpeg	etag:%22111c3-272b-4dc691ed52e18%22	http://culsc.sa.utoronto.ca/images3/thumbs/41.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/41.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:02	9425/9425	---M--	200	added ('OK')	image/jpeg	etag:%221dff5-24d1-4dc691ed7e934%22	http://culsc.sa.utoronto.ca/images3/thumbs/42.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/42.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:13	97039/97039	---M--	200	added ('OK')	image/jpeg	etag:%226210-17b0f-4dc68d382d3a3%22	http://culsc.sa.utoronto.ca/images3/photos/40.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/40.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:14	8774/8774	---M--	200	added ('OK')	image/jpeg	etag:%22111c4-2246-4dc691ed97ac2%22	http://culsc.sa.utoronto.ca/images3/thumbs/43.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/43.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:14	93143/93143	---M--	200	added ('OK')	image/jpeg	etag:%226211-16bd7-4dc68d39d121e%22	http://culsc.sa.utoronto.ca/images3/photos/42.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/42.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:15	103456/103456	---M--	200	added ('OK')	image/jpeg	etag:%22782f3-19420-4dc68d38b59be%22	http://culsc.sa.utoronto.ca/images3/photos/41.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/41.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:16	9473/9473	---M--	200	added ('OK')	image/jpeg	etag:%221dff6-2501-4dc691edcb008%22	http://culsc.sa.utoronto.ca/images3/thumbs/44.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/44.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:17	89017/89017	---M--	200	added ('OK')	image/jpeg	etag:%22782f4-15bb9-4dc68d3a6c670%22	http://culsc.sa.utoronto.ca/images3/photos/43.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/43.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:18	9486/9486	---M--	200	added ('OK')	image/jpeg	etag:%22111c5-250e-4dc691ede738f%22	http://culsc.sa.utoronto.ca/images3/thumbs/45.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/45.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:19	9547/9547	---M--	200	added ('OK')	image/jpeg	etag:%2294d73-254b-4dc691ee0b986%22	http://culsc.sa.utoronto.ca/images3/thumbs/46.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/46.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:27	79586/79586	---M--	200	added ('OK')	image/jpeg	etag:%226212-136e2-4dc68d3b6aee0%22	http://culsc.sa.utoronto.ca/images3/photos/44.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/44.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:28	9985/9985	---M--	200	added ('OK')	image/jpeg	etag:%22111c6-2701-4dc691ee32889%22	http://culsc.sa.utoronto.ca/images3/thumbs/47.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/47.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:29	86918/86918	---M--	200	added ('OK')	image/jpeg	etag:%22782f5-15386-4dc68d3be6a6f%22	http://culsc.sa.utoronto.ca/images3/photos/45.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/45.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:30	82741/82741	---M--	200	added ('OK')	image/jpeg	etag:%2281a8-14335-4dc68d3cf8bf1%22	http://culsc.sa.utoronto.ca/images3/photos/46.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/46.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:31	10725/10725	---M--	200	added ('OK')	image/jpeg	etag:%2294d74-29e5-4dc691ee524e7%22	http://culsc.sa.utoronto.ca/images3/thumbs/48.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/48.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:33	10492/10492	---M--	200	added ('OK')	image/jpeg	etag:%22111c7-28fc-4dc691ee7aaf2%22	http://culsc.sa.utoronto.ca/images3/thumbs/49.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/49.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:41	137618/137618	---M--	200	added ('OK')	image/jpeg	etag:%22782f6-21992-4dc68d3e74e0e%22	http://culsc.sa.utoronto.ca/images3/photos/47.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/47.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:43	10615/10615	---M--	200	added ('OK')	image/jpeg	etag:%2294d75-2977-4dc691eea5688%22	http://culsc.sa.utoronto.ca/images3/thumbs/50.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/50.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:48	122788/122788	---M--	200	added ('OK')	image/jpeg	etag:%2281a9-1dfa4-4dc68d3f004fb%22	http://culsc.sa.utoronto.ca/images3/photos/48.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/48.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:49	113642/113642	---M--	200	added ('OK')	image/jpeg	etag:%22782f7-1bbea-4dc68d40ef69e%22	http://culsc.sa.utoronto.ca/images3/photos/49.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/49.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:50	11425/11425	---M--	200	added ('OK')	image/jpeg	etag:%22111c9-2ca1-4dc691eed2f21%22	http://culsc.sa.utoronto.ca/images3/thumbs/51.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/51.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:52	10876/10876	---M--	200	added ('OK')	image/jpeg	etag:%22111ca-2a7c-4dc691eeebe4b%22	http://culsc.sa.utoronto.ca/images3/thumbs/52.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/52.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:52	123741/123741	---M--	200	added ('OK')	image/jpeg	etag:%22782f8-1e35d-4dc68d42b86d0%22	http://culsc.sa.utoronto.ca/images3/photos/50.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/50.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:05:54	8715/8715	---M--	200	added ('OK')	image/jpeg	etag:%22111cb-220b-4dc691ef0a00e%22	http://culsc.sa.utoronto.ca/images3/thumbs/53.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/53.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:02	118909/118909	---M--	200	added ('OK')	image/jpeg	etag:%2281ab-1d07d-4dc68d4343553%22	http://culsc.sa.utoronto.ca/images3/photos/51.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/51.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:04	8284/8284	---M--	200	added ('OK')	image/jpeg	etag:%2294d79-205c-4dc691ef297d5%22	http://culsc.sa.utoronto.ca/images3/thumbs/54.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/54.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:07	79942/79942	---M--	200	added ('OK')	image/jpeg	etag:%22782fa-13846-4dc68d466d2b4%22	http://culsc.sa.utoronto.ca/images3/photos/54.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/54.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:08	97472/97472	---M--	200	added ('OK')	image/jpeg	etag:%2281ac-17cc0-4dc68d4541d71%22	http://culsc.sa.utoronto.ca/images3/photos/53.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/53.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:08	123941/123941	---M--	200	added ('OK')	image/jpeg	etag:%22782f9-1e425-4dc68d44d765e%22	http://culsc.sa.utoronto.ca/images3/photos/52.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/52.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:09	11267/11267	---M--	200	added ('OK')	image/jpeg	etag:%22111cc-2c03-4dc691ef4a089%22	http://culsc.sa.utoronto.ca/images3/thumbs/55.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/55.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:10	8997/8997	---M--	200	added ('OK')	image/jpeg	etag:%22111cd-2325-4dc691ef6d238%22	http://culsc.sa.utoronto.ca/images3/thumbs/56.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/56.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:12	9565/9565	---M--	200	added ('OK')	image/jpeg	etag:%2294d7a-255d-4dc691ef8d193%22	http://culsc.sa.utoronto.ca/images3/thumbs/57.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/57.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:22	88601/88601	---M--	200	added ('OK')	image/jpeg	etag:%22782fb-15a19-4dc68d4923fc3%22	http://culsc.sa.utoronto.ca/images3/photos/56.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/56.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:24	10898/10898	---M--	200	added ('OK')	image/jpeg	etag:%22111ce-2a92-4dc691efb61d2%22	http://culsc.sa.utoronto.ca/images3/thumbs/58.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/58.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:24	94011/94011	---M--	200	added ('OK')	image/jpeg	etag:%2281b4-16f3b-4dc68d48fc8a8%22	http://culsc.sa.utoronto.ca/images3/photos/57.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/57.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:26	137467/137467	---M--	200	added ('OK')	image/jpeg	etag:%2281b3-218fb-4dc68d4771d2e%22	http://culsc.sa.utoronto.ca/images3/photos/55.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/55.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:26	10955/10955	---M--	200	added ('OK')	image/jpeg	etag:%22111cf-2acb-4dc691efdc0bf%22	http://culsc.sa.utoronto.ca/images3/thumbs/59.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/59.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:28	11537/11537	---M--	200	added ('OK')	image/jpeg	etag:%22111d0-2d11-4dc691f005371%22	http://culsc.sa.utoronto.ca/images3/thumbs/60.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/60.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:30	117419/117419	---M--	200	added ('OK')	image/jpeg	etag:%2281b5-1caab-4dc68d4a6575d%22	http://culsc.sa.utoronto.ca/images3/photos/58.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/58.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:32	9857/9857	---M--	200	added ('OK')	image/jpeg	etag:%2294d7c-2681-4dc691f027c69%22	http://culsc.sa.utoronto.ca/images3/thumbs/61.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/61.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:42	110302/110302	---M--	200	added ('OK')	image/jpeg	etag:%22782fc-1aede-4dc68d4b6ee56%22	http://culsc.sa.utoronto.ca/images3/photos/59.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/59.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:44	102610/102610	---M--	200	added ('OK')	image/jpeg	etag:%2281b7-190d2-4dc68d4df7553%22	http://culsc.sa.utoronto.ca/images3/photos/61.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/61.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:44	118550/118550	---M--	200	added ('OK')	image/jpeg	etag:%22782fd-1cf16-4dc68d4dcb23d%22	http://culsc.sa.utoronto.ca/images3/photos/60.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/60.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:45	10435/10435	---M--	200	added ('OK')	image/jpeg	etag:%22111d1-28c3-4dc691f04d7ae%22	http://culsc.sa.utoronto.ca/images3/thumbs/62.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/62.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:46	9679/9679	---M--	200	added ('OK')	image/jpeg	etag:%22111d2-25cf-4dc691f06fe59%22	http://culsc.sa.utoronto.ca/images3/thumbs/63.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/63.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:48	9887/9887	---M--	200	added ('OK')	image/jpeg	etag:%22111d3-269f-4dc691f094c4d%22	http://culsc.sa.utoronto.ca/images3/thumbs/64.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/64.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:49	112037/112037	---M--	200	added ('OK')	image/jpeg	etag:%22782fe-1b5a5-4dc68d4f574e3%22	http://culsc.sa.utoronto.ca/images3/photos/62.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/62.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:06:51	10406/10406	---M--	200	added ('OK')	image/jpeg	etag:%22111d4-28a6-4dc691f0bbfad%22	http://culsc.sa.utoronto.ca/images3/thumbs/65.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/65.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:00	96732/96732	---M--	200	added ('OK')	image/jpeg	etag:%2281b8-179dc-4dc68d4fe76d2%22	http://culsc.sa.utoronto.ca/images3/photos/63.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/63.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:00	93452/93452	---M--	200	added ('OK')	image/jpeg	etag:%22782ff-16d0c-4dc68d50c5098%22	http://culsc.sa.utoronto.ca/images3/photos/64.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/64.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:01	10331/10331	---M--	200	added ('OK')	image/jpeg	etag:%22111d5-285b-4dc691f0e7109%22	http://culsc.sa.utoronto.ca/images3/thumbs/66.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/66.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:03	9767/9767	---M--	200	added ('OK')	image/jpeg	etag:%2294d7d-2627-4dc697be16cf0%22	http://culsc.sa.utoronto.ca/images3/thumbs/67.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/67.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:04	102099/102099	---M--	200	added ('OK')	image/jpeg	etag:%227821c-18ed3-4dc68d527a9b4%22	http://culsc.sa.utoronto.ca/images3/photos/65.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/65.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:07	12074/12074	---M--	200	added ('OK')	image/jpeg	etag:%22111d6-2f2a-4dc691f151dc1%22	http://culsc.sa.utoronto.ca/images3/thumbs/68.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/68.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:09	112514/112514	---M--	200	added ('OK')	image/jpeg	etag:%22909e-1b782-4dc68d52c3d91%22	http://culsc.sa.utoronto.ca/images3/photos/66.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/66.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:11	10101/10101	---M--	200	added ('OK')	image/jpeg	etag:%22111d7-2775-4dc691f148da4%22	http://culsc.sa.utoronto.ca/images3/thumbs/69.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/69.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:16	102407/102407	---M--	200	added ('OK')	image/jpeg	etag:%227821d-19007-4dc697b6b6417%22	http://culsc.sa.utoronto.ca/images3/photos/67.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/67.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:18	10198/10198	---M--	200	added ('OK')	image/jpeg	etag:%2294d7e-27d6-4dc691f1842e6%22	http://culsc.sa.utoronto.ca/images3/thumbs/70.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/70.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:23	102882/102882	---M--	200	added ('OK')	image/jpeg	etag:%227821e-191e2-4dc68d5745d19%22	http://culsc.sa.utoronto.ca/images3/photos/69.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/69.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:25	10269/10269	---M--	200	added ('OK')	image/jpeg	etag:%22111d9-281d-4dc691f1a0105%22	http://culsc.sa.utoronto.ca/images3/thumbs/71.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/71.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:28	153727/153727	---M--	200	added ('OK')	image/jpeg	etag:%2290ac-2587f-4dc68d55640ae%22	http://culsc.sa.utoronto.ca/images3/photos/68.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/68.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:29	10326/10326	---M--	200	added ('OK')	image/jpeg	etag:%2294d7f-2856-4dc691f1dcf09%22	http://culsc.sa.utoronto.ca/images3/thumbs/72.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/72.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:31	127224/127224	---M--	200	added ('OK')	image/jpeg	etag:%227821f-1f0f8-4dc68d596de71%22	http://culsc.sa.utoronto.ca/images3/photos/70.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/70.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:33	10478/10478	---M--	200	added ('OK')	image/jpeg	etag:%22111da-28ee-4dc691f1e358a%22	http://culsc.sa.utoronto.ca/images3/thumbs/73.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/73.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:38	122490/122490	---M--	200	added ('OK')	image/jpeg	etag:%2290ae-1de7a-4dc68d59bdfb2%22	http://culsc.sa.utoronto.ca/images3/photos/71.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/71.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:40	10207/10207	---M--	200	added ('OK')	image/jpeg	etag:%2294dc5-27df-4dc691f229baf%22	http://culsc.sa.utoronto.ca/images3/thumbs/74.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/74.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:44	121546/121546	---M--	200	added ('OK')	image/jpeg	etag:%2278221-1daca-4dc68d5c15973%22	http://culsc.sa.utoronto.ca/images3/photos/72.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/72.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:46	10133/10133	---M--	200	added ('OK')	image/jpeg	etag:%22111db-2795-4dc691f22c26d%22	http://culsc.sa.utoronto.ca/images3/thumbs/75.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/75.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:50	129444/129444	---M--	200	added ('OK')	image/jpeg	etag:%22e16d-1f9a4-4dc68d5bf6572%22	http://culsc.sa.utoronto.ca/images3/photos/73.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/73.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:52	10301/10301	---M--	200	added ('OK')	image/jpeg	etag:%22111dc-283d-4dc691f27e44f%22	http://culsc.sa.utoronto.ca/images3/thumbs/76.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/76.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:52	116492/116492	---M--	200	added ('OK')	image/jpeg	etag:%2278222-1c70c-4dc68d5d3a15a%22	http://culsc.sa.utoronto.ca/images3/photos/74.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/photos/74.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
16:07:54	10411/10411	---M--	200	added ('OK')	image/jpeg	etag:%22111dd-28ab-4dc691f27f86c%22	http://culsc.sa.utoronto.ca/images3/thumbs/77.jpg	C:/My%20Web%20Sites/CULSC/culsc.sa.utoronto.ca/images3/thumbs/77.jpg	(from http://culsc.sa.utoronto.ca/pictures.htm)
